reference_path,query_path,reference_count,query_count,fingerprint_type,distance_type,mean_pairwise,mean_pairwise_threshold,mean_pairwise_median_threshold,s_min,knn,weighted_knn,chamfer,sinkhorn,centroid,covered_fraction,MW2_GTM,RP_GTM,wRP_GTM,computation_time
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN23553_1.npz,1780,9994,precomputed,tanimoto,0.6301583110348677,0.3351024821862965,0.5624578137478455,0.39857519898236093,0.42602858143048145,0.4258886213968858,0.38104447032169314,0.9664290533035264,0.321856721167601,0.1797752808988764,,,,14.870575428009033
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN23577_1.npz,1780,9727,precomputed,tanimoto,0.6247834683007273,0.3471256684121242,0.5573139863895982,0.4512801373105869,0.4633547363908942,0.4633232697918212,0.42106820153377944,0.981541447559579,0.3557237058467816,0.0022471910112359553,,,,15.757348537445068
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN23710_1.npz,1780,9833,precomputed,tanimoto,0.5772676204934453,0.33395789895258177,0.5172582562049061,0.38079247195337634,0.3994189488261128,0.3993491454328512,0.32033669543506077,,0.21401637420747166,0.3202247191011236,,,,14.474303245544434
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN23821_1.npz,1780,9933,precomputed,tanimoto,0.58933957168456,0.3370541204608715,0.5367940638315037,0.40997925673082103,0.4325685546851878,0.43247793863743755,0.35398837826480123,0.9616553555197002,0.24133760012506533,0.060674157303370786,,,,14.759847164154053
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN24292_1.npz,1780,7510,precomputed,tanimoto,0.5673915265209042,0.33623659093205666,0.5117993332337745,0.423743476439955,0.43820098342964736,0.43815506641754426,0.35478717922193037,,0.3000223172272961,0.15056179775280898,,,,13.27297067642212
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN25794_1.npz,1780,9977,precomputed,tanimoto,0.6052241157858672,0.3322923624785942,0.5514231525649641,0.4119599202776584,0.4322707944785225,0.4321715142047668,0.3680154792121061,0.9653645363923997,0.28822688513084227,0.19831460674157303,,,,13.089145421981812
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN25873_1.npz,1780,9996,precomputed,tanimoto,0.6300690196243868,0.3300684211985845,0.5665882334025684,0.4047631583037752,0.4309347741737723,0.43079999017129805,0.40390880560828857,0.9636886250643393,0.3499348555374109,0.21853932584269664,,,,13.62875509262085
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN25915_1.npz,1780,9948,precomputed,tanimoto,0.663580257694469,0.339293493251883,0.57592877361525,0.4816707790821959,0.4980762073819985,0.49802636733601274,0.4798788223546049,,0.39488803477012213,0.0050561797752808986,,,,7.239084005355835
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN25929_1.npz,1780,9996,precomputed,tanimoto,0.8199066184284639,,0.7523637812981019,0.5508344506325461,0.5727464525142311,0.5725880124101046,0.7047751277980576,,0.7017248146836126,0.0,,,,7.051093816757202
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN2611_1.npz,1780,9793,precomputed,tanimoto,0.5995365820290897,0.3368597572196426,0.536256204634107,0.4543448760022356,0.46717919698396254,0.4671466501336925,0.41263065436203683,0.9767706135793648,0.28751100753843084,0.09662921348314607,,,,31.614010334014893
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN26526_1.npz,1780,9103,precomputed,tanimoto,0.7183253627684616,,0.6596627016429055,0.523489896647866,0.5434895242626512,0.5434032718018207,0.5811039302638017,0.9831246076423802,0.5132918213344703,0.0,,,,14.41007399559021
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN26565_1.npz,1780,9953,precomputed,tanimoto,0.8508675091029111,,0.7686344729134372,0.503623080598267,0.5433906185121187,0.5431109543082829,0.6730932343172826,0.9738999907236701,0.7470888064109389,0.0,,,,19.21138906478882
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN26744_1.npz,1780,9998,precomputed,tanimoto,0.8225033313873098,0.3481781376518218,0.7598520298060092,0.49675675820895,0.5452387122705402,0.544696880611699,0.6145444573356624,0.9646704416344724,0.683303458485272,0.0005617977528089888,,,,16.090410232543945
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN26806_1.npz,1780,9813,precomputed,tanimoto,0.7443693036458711,0.33276157640227433,0.6707213578575135,0.4377249926317151,0.461921036133962,0.46174447103027155,0.4834419356439455,,0.5438156853571876,0.10955056179775281,,,,14.707528829574585
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN26950_1.npz,1780,9011,precomputed,tanimoto,0.5592412057032371,0.32901772969316495,0.4956982950774817,0.41066221291755806,0.4276166872620977,0.42754707238433487,0.3216706290118929,0.9760054173040887,0.24218442501435244,0.23764044943820226,,,,14.463073492050171
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN27279_1.npz,1780,10000,precomputed,tanimoto,0.6452566983417203,0.33062323782454045,0.5877121739510975,0.43226669060686823,0.451912766720201,0.45182186210217257,0.42305665984227186,0.9603854356086878,0.3247616413999549,0.1303370786516854,,,,15.79360818862915
/home2020/home/infochimie/aorlov/similibria/data/dels_100/CHEMBL301.npz,/home2020/home/infochimie/aorlov/similibria/data/dels_100/mfp/EN2762_1.npz,1780,8499,precomputed,tanimoto,0.6584899826717996,0.3472453684976944,0.6045222329823398,0.4816203709434251,0.5005098378450621,0.5004415234546692,0.48765458771471926,0.9837814657394599,0.415263387708352,0.0011235955056179776,,,,12.782384872436523
